index,order_id,date,status,fulfilment,sales_channel,ship-service-level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship-city,ship-state,ship-postal-code,ship-country,b2b,fulfilled-by
5398,404-4925457-9947535,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0335,J0335-DR-M,Western Dress,M,B09831XC46,Shipped,1,INR,807.0,BENGALURU,KARNATAKA,560068.0,IN,False,Easy Ship
5399,402-9154602-8935558,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET187,SET187-KR-DH-XL,Set,XL,B08B415N6S,Shipped,1,INR,599.0,RAWATBHATA,RAJASTHAN,323307.0,IN,False,Easy Ship
5407,406-4559503-6289167,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SAR069,SAR069,Saree,Free,B09J1BRZXC,Shipped,1,INR,899.0,HYDERABAD,TELANGANA,500050.0,IN,False,Easy Ship
5408,408-6336363-9547512,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,Shipped,1,INR,0.0,PUNE,MAHARASHTRA,411023.0,IN,False,Easy Ship
5409,405-1573807-9432352,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-XL,kurta,XL,B09K3WFR76,Shipped,1,INR,459.0,GURUGRAM,HARYANA,122006.0,IN,False,Easy Ship
5410,404-4839939-0293940,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3838,JNE3838-KR-L,kurta,L,B09TH6TF19,Shipped,1,INR,487.0,Surat,Gujarat,395010.0,IN,False,Easy Ship
5414,406-5169685-7521908,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET355,SET355-KR-PP-L,Set,L,B09RKF5R9S,Shipped,1,INR,1399.0,MUMBAI,MAHARASHTRA,400059.0,IN,False,Easy Ship
5423,408-4538075-9248344,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0236,J0236-SKD-XL,Set,XL,B08ZYPQ3XV,Shipped,1,INR,0.0,HYDERABAD,TELANGANA,500072.0,IN,False,Easy Ship
5425,406-3835821-6225158,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-XXXL,Set,3XL,B08B3XS7ST,Shipped,1,INR,759.0,KARUR,TAMIL NADU,639002.0,IN,False,Easy Ship
5431,403-1043882-1951564,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3609,JNE3609-KR-M,kurta,M,B08W2C46RD,Shipped,1,INR,568.0,Hyderabad,TELANGANA,500010.0,IN,False,Easy Ship
5432,402-2789607-2289123,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Shipped,1,INR,597.0,CHENNAI,TAMIL NADU,600087.0,IN,False,Easy Ship
5440,406-3134410-7182756,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3710,JNE3710-DR-M,Western Dress,M,B091T25NQG,Shipped,1,INR,690.0,BAREILLY,UTTAR PRADESH,243006.0,IN,False,Easy Ship
5447,407-9050249-4037951,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654.0,BHOPAL,MADHYA PRADESH,462023.0,IN,False,Easy Ship
5448,408-9448786-6697125,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-XL,Set,XL,B09NQ4QS13,Shipped,1,INR,0.0,PATNA,BIHAR,800006.0,IN,False,Easy Ship
5449,405-6945481-1672301,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3609,JNE3609-KR-L,kurta,L,B08W28FD2K,Shipped,1,INR,568.0,MOHALI,PUNJAB,140307.0,IN,False,Easy Ship
5450,407-3315777-9588326,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654.0,SIDHI,MADHYA PRADESH,486661.0,IN,False,Easy Ship
5451,171-9872460-1279528,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET293,SET293-KR-NP-XXL,Set,XXL,B09K3QVXBS,Shipped,1,INR,692.0,MANGAON,MAHARASHTRA,402117.0,IN,False,Easy Ship
5452,407-7472271-1271530,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET383,SET383-KR-NP-L,Set,L,B09K3PDMBM,Shipped,1,INR,631.0,MALDA,WEST BENGAL,732103.0,IN,False,Easy Ship
5453,407-9670919-0202713,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-S,Set,S,B09RP8VTX6,Shipped,1,INR,1115.0,NEW DELHI,DELHI,110085.0,IN,False,Easy Ship
5454,407-9670919-0202713,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-S,kurta,S,B09812G7DK,Shipped,1,INR,458.0,NEW DELHI,DELHI,110085.0,IN,False,Easy Ship
5455,407-9670919-0202713,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,Shipped,1,INR,597.0,NEW DELHI,DELHI,110085.0,IN,False,Easy Ship
5456,407-9670919-0202713,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0281,J0281-SKD-S,Set,S,B08QGJR8RG,Shipped,1,INR,1388.0,NEW DELHI,DELHI,110085.0,IN,False,Easy Ship
5458,405-0239545-0239535,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3794,JNE3794-KR-XXXL,kurta,3XL,B09HMHM56Y,Shipped,1,INR,517.0,JALANDHAR,PUNJAB,144001.0,IN,False,Easy Ship
5459,408-5361576-4423505,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3795,JNE3795-KR-M,kurta,M,B09HMSF1D3,Shipped,1,INR,517.0,PUNE,MAHARASHTRA,411003.0,IN,False,Easy Ship
5467,407-2592903-2137164,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0333,J0333-DR-XL,Western Dress,XL,B09832B571,Shipped,1,INR,825.0,VIJAPURA,KARNATAKA,586101.0,IN,False,Easy Ship
5468,171-7868323-6609911,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET374,SET374-KR-NP-L,Set,L,B09NDKQD88,Shipped,1,INR,597.0,RAJKOT,Gujarat,360005.0,IN,False,Easy Ship
5469,171-7868323-6609911,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET328,SET328-KR-NP-L,Set,L,B09K3DV6Q9,Shipped,1,INR,635.0,RAJKOT,Gujarat,360005.0,IN,False,Easy Ship
5473,403-7675083-8489924,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0132,J0132-KR-XXL,kurta,XXL,B08N1B4TPL,Shipped,1,INR,362.0,NEW TOWN,WEST BENGAL,700136.0,IN,False,Easy Ship
5474,404-3068174-4109919,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3439,JNE3439-KR-L,kurta,L,B081WZDHB3,Shipped,1,INR,399.0,Marcela,GOA,403107.0,IN,False,Easy Ship
5477,403-1477708-7915513,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET165,SET165-KR-PP-M,Set,M,B082Z39C5G,Shipped,1,INR,567.0,BENGALURU,KARNATAKA,560068.0,IN,False,Easy Ship
5478,403-8536508-1329149,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3461,JNE3461-KR-S,kurta,S,B08B3YB5D1,Shipped,1,INR,363.0,MANGALURU,KARNATAKA,575001.0,IN,False,Easy Ship
5481,406-2084284-7123558,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET280,SET280-KR-PP-S,Set,S,B09CT26LGZ,Shipped,1,INR,790.0,PUDUPAKKAM,TAMIL NADU,603103.0,IN,False,Easy Ship
5482,171-7798394-3929956,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3795,JNE3795-KR-XXXL,kurta,3XL,B09HMXJVFS,Shipped,1,INR,517.0,EDAPPAL,KERALA,679576.0,IN,False,Easy Ship
5484,407-3596269-9449965,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3515,JNE3515-KR-M,kurta,M,B09811GCYY,Shipped,1,INR,459.0,RAIPUR,CHHATTISGARH,492001.0,IN,False,Easy Ship
5487,403-4747511-9038752,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0339,J0339-DR-XXXL,Western Dress,3XL,B09831N6TV,Shipped,1,INR,744.0,BENGALURU,KARNATAKA,560068.0,IN,False,Easy Ship
5494,408-1453329-5680354,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET295,SET295-KR-NP-XXXL,Set,3XL,B09PN3GVMZ,Shipped,1,INR,751.0,MUMBAI,MAHARASHTRA,400102.0,IN,False,Easy Ship
5495,407-6326978-3124366,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-M,kurta,M,B081WY1SP3,Shipped,1,INR,399.0,HYDERABAD,TELANGANA,500092.0,IN,False,Easy Ship
5496,407-6326978-3124366,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET397,SET397-KR-NP  -M,Set,M,B09RKD6KWL,Shipped,1,INR,1186.0,HYDERABAD,TELANGANA,500092.0,IN,False,Easy Ship
5499,407-6816354-1727540,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,725.0,GHAZIABAD,UTTAR PRADESH,201016.0,IN,False,Easy Ship
5500,171-5976824-0743515,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,Shipped,1,INR,597.0,KALIMPONG,WEST BENGAL,734301.0,IN,False,Easy Ship
5502,404-1974243-3546733,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3764,JNE3764-KR-L,kurta,L,B09K3T5QR5,Shipped,1,INR,487.0,SRINAGAR,JAMMU & KASHMIR,190012.0,IN,False,Easy Ship
5506,403-4367310-5116329,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,Shipped,1,INR,599.0,THODUPUZHA,KERALA,685585.0,IN,False,Easy Ship
5508,402-2502109-8716369,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2153,JNE2153-KR-278-A-XXL,kurta,XXL,B0794XBGCZ,Shipped,1,INR,424.0,BENGALURU,KARNATAKA,560022.0,IN,False,Easy Ship
5511,171-8207146-5751547,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,744.0,PUTTUR,ANDHRA PRADESH,517583.0,IN,False,Easy Ship
5515,406-7050694-2861150,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XL,Western Dress,XL,B09SDXRYBG,Shipped,1,INR,725.0,Bengaluru,KARNATAKA,560066.0,IN,False,Easy Ship
5529,406-3568103-0302767,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0401,J0401-DR-M,Western Dress,M,B09SDYHHH9,Shipped,1,INR,885.0,Mumbai,MAHARASHTRA,400012.0,IN,False,Easy Ship
5531,406-8780265-8308369,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Shipped,1,INR,626.0,SUNABEDA,ODISHA,763002.0,IN,False,Easy Ship
5532,405-2643932-9980356,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW034,NW034-TP-PJ-XXXL,Set,3XL,B09M76KXC7,Shipped,1,INR,613.0,MEERUT,UTTAR PRADESH,250001.0,IN,False,Easy Ship
5534,407-9068577-8025957,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET355,SET355-KR-PP-M,Set,M,B09RKDPHFP,Shipped,1,INR,1399.0,JALANDHAR,PUNJAB,144008.0,IN,False,Easy Ship
5537,171-4686484-3631564,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET345,SET345-KR-NP-S,Set,S,B09KXV6T8Q,Shipped,1,INR,626.0,ROSERA,BIHAR,848210.0,IN,False,Easy Ship
5541,405-5531165-8470751,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET363,SET363-KR-NP-XXXL,Set,3XL,B09TH37FXC,Shipped,1,INR,1338.0,CHHINDWARA,MADHYA PRADESH,480001.0,IN,False,Easy Ship
5542,405-1239665-3093917,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET365,SET365-KR-NP-XXL,Set,XXL,B09QJ46PYP,Shipped,1,INR,1099.0,PANDHURNA,MADHYA PRADESH,480334.0,IN,False,Easy Ship
5543,403-5500574-6779500,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0113,J0113-TP-M,Top,M,B08V19JZ2F,Shipped,1,INR,574.0,NOIDA,UTTAR PRADESH,201301.0,IN,False,Easy Ship
5544,404-0145904-8103558,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597.0,BENGALURU,KARNATAKA,560062.0,IN,False,Easy Ship
5547,406-5434558-7492369,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET258,SET258-KR-PP-XXL,Set,XXL,B0983F138V,Shipped,1,INR,881.0,THIRUVANANTHAPURAM,KERALA,695026.0,IN,False,Easy Ship
5549,403-7913910-1289157,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3621,JNE3621-KR-XXL,kurta,XXL,B08W27CYXW,Shipped,1,INR,455.0,NOIDA,UTTAR PRADESH,201303.0,IN,False,Easy Ship
5551,402-7343194-1365965,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3363,JNE3363-KR-1032-XXL,kurta,XXL,B07T62PKNM,Shipped,1,INR,376.0,GURUGRAM,HARYANA,122018.0,IN,False,Easy Ship
5553,405-7460847-2251504,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5021,MEN5021-KR-XL,kurta,XL,B08YYVLZVH,Shipped,1,INR,533.0,MUMBAI,MAHARASHTRA,400077.0,IN,False,Easy Ship
5555,408-9553867-3715507,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET389,SET389-KR-NP-S,Set,S,B09KXVBD7Z,Shipped,1,INR,680.0,GURUGRAM,HARYANA,122018.0,IN,False,Easy Ship
5557,403-8757184-2265963,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3408,JNE3408-KR-XXXL,kurta,3XL,B082W7WJCW,Shipped,1,INR,432.0,PUNE,MAHARASHTRA,411030.0,IN,True,Easy Ship
5561,403-7347286-5789967,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,kurta,M,B081WVMMCY,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560097.0,IN,False,Easy Ship
5562,406-7440304-1743531,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0132,J0132-KR-XL,kurta,XL,B08N19JM43,Shipped,1,INR,362.0,JHARSUGUDA,ODISHA,768201.0,IN,False,Easy Ship
5563,406-1328313-9239546,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET384,SET384-KR-NP-XXXL,Set,3XL,B09K3WRXNX,Shipped,1,INR,631.0,NEW DELHI,DELHI,110091.0,IN,False,Easy Ship
5567,406-6801952-9116357,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET344,SET344-KR-NP-M,Set,M,B09QJ3YSPB,Shipped,1,INR,968.0,amritsar,PUNJAB,143105.0,IN,False,Easy Ship
5570,405-0823572-6554727,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3554,JNE3554-KR-XL,kurta,XL,B08MXCFKT6,Shipped,1,INR,517.0,KALYAN,MAHARASHTRA,421201.0,IN,False,Easy Ship
5571,407-9739432-1926731,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0343,J0343-DR-M,Western Dress,M,B0982ZJ666,Shipped,1,INR,744.0,JAIPUR,RAJASTHAN,302012.0,IN,False,Easy Ship
5572,404-7877186-9349941,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597.0,BHOPAL,MADHYA PRADESH,462043.0,IN,False,Easy Ship
5577,407-2307742-1874747,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-XL,kurta,XL,B09K3S4P57,Shipped,1,INR,458.0,BENGALURU,KARNATAKA,560035.0,IN,False,Easy Ship
5581,408-3215121-8732321,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0148,J0148-SET-L,Set,L,B0929B5FX5,Shipped,1,INR,636.0,NEW DELHI,DELHI,110030.0,IN,False,Easy Ship
5584,405-8468998-3956340,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW031,NW031-TP-PJ-XXL,Set,XXL,B0928ZDZ1X,Shipped,1,INR,599.0,Bengaluru,KARNATAKA,560066.0,IN,False,Easy Ship
5588,406-5148133-6952322,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3439,JNE3439-KR-XXL,kurta,XXL,B081WZ7M52,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600035.0,IN,False,Easy Ship
5591,171-0007212-7125106,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET358,SET358-KR-NP-M,Set,M,B09QJLY37M,Shipped,1,INR,1092.0,MUMBAI,MAHARASHTRA,400076.0,IN,False,Easy Ship
5596,171-3074826-5225968,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0401,J0401-DR-XL,Western Dress,XL,B09SDZW3GY,Shipped,1,INR,885.0,BENGALURU,KARNATAKA,560019.0,IN,False,Easy Ship
5603,406-8430346-4413131,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0389,J0389-TP-M,Top,M,B09YNXZ3YX,Shipped,1,INR,929.0,NEW DELHI,DELHI,110017.0,IN,False,Easy Ship
5605,404-9435991-8621138,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,Shipped,1,INR,597.0,BHOPAL,MADHYA PRADESH,462027.0,IN,False,Easy Ship
5606,402-9136306-6832348,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3795,JNE3795-KR-L,kurta,L,B09HMM2G1B,Shipped,1,INR,517.0,DAVANAGERE,KARNATAKA,577004.0,IN,False,Easy Ship
5609,404-8684678-1216326,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0108,J0108-SKD-M,Set,M,B08TZTCG89,Shipped,1,INR,1149.0,AGARTALA,TRIPURA,799006.0,IN,False,Easy Ship
5616,402-6985311-7317965,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3439,JNE3439-KR-S,kurta,S,B081X513P3,Shipped,1,INR,399.0,Meppadi,KERALA,673577.0,IN,False,Easy Ship
5617,404-1622467-5465927,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET333,SET333-KR-DPT-S,Set,S,B09RKF9RSW,Shipped,1,INR,967.0,DHULE,MAHARASHTRA,424002.0,IN,False,Easy Ship
5618,402-0857305-4994733,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0355,J0355-KR-S,kurta,S,B09811KTCN,Shipped,1,INR,597.0,EDACHERI,KERALA,673503.0,IN,False,Easy Ship
5619,408-7045975-9437140,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,BL009,BL009-61BLACK-B,Blouse,Free,B07861T529,Shipped,1,INR,339.0,JORHAT,ASSAM,785001.0,IN,False,Easy Ship
5620,406-2078488-0086763,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE1951,JNE1951-KR-155-XXL,kurta,XXL,B07141LX6Q,Shipped,1,INR,368.0,KARUR,TAMIL NADU,639002.0,IN,False,Easy Ship
5621,405-5701128-9935523,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0338,J0338-DR-XXXL,Western Dress,3XL,B0982ZBHYK,Shipped,1,INR,744.0,KOCHI,KERALA,682006.0,IN,False,Easy Ship
5625,406-0871781-0973154,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET389,SET389-KR-NP-XXL,Set,XXL,B09KXTVXM9,Shipped,1,INR,680.0,NEW DELHI,DELHI,110091.0,IN,False,Easy Ship
5626,403-9312637-5385963,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3443,JNE3443-KR-XL,kurta,XL,B081X5TQ27,Shipped,1,INR,487.0,ERNAKULAM,KERALA,682017.0,IN,False,Easy Ship
5627,403-9312637-5385963,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET281,SET281-KR-PP-XL,Set,XL,B0983G1FVV,Shipped,1,INR,499.0,ERNAKULAM,KERALA,682017.0,IN,False,Easy Ship
5628,403-9312637-5385963,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-XL,kurta,XL,B081WPK66G,Shipped,1,INR,399.0,ERNAKULAM,KERALA,682017.0,IN,False,Easy Ship
5629,403-9312637-5385963,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XL,kurta,XL,B098112V2V,Shipped,1,INR,458.0,ERNAKULAM,KERALA,682017.0,IN,False,Easy Ship
5632,404-5150224-2620341,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3476,JNE3476-KR-XL,kurta,XL,B08B3YSLXV,Shipped,1,INR,363.0,PUNE,MAHARASHTRA,411030.0,IN,False,Easy Ship
5639,405-2658277-9620324,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3486,JNE3486-KR-XL,kurta,XL,B08W9KVT13,Shipped,1,INR,499.0,MOHALI,PUNJAB,160055.0,IN,False,Easy Ship
5640,402-8176492-7009948,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-M,kurta,M,B081WY1SP3,Shipped,1,INR,399.0,Chennai,TAMIL NADU,600004.0,IN,False,Easy Ship
5644,171-9988785-0180310,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5009,MEN5009-KR-M,kurta,M,B08YYX8VKT,Shipped,1,INR,499.0,CHENNAI,TAMIL NADU,600117.0,IN,False,Easy Ship
5646,407-6828551-2274745,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3751,JNE3751-KR-XXXL,kurta,3XL,B09KXQ1919,Shipped,1,INR,368.0,VADODARA,Gujarat,390011.0,IN,False,Easy Ship
5653,403-6621088-7907516,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3758,JNE3758-KR-XXL,kurta,XXL,B099NMJF1J,Shipped,1,INR,357.0,ALAMCODE Vanchiyoor THIRUVANANTHAPURAM DISTRICT,KERALA,695102.0,IN,False,Easy Ship
5664,403-2183983-0597102,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW030,NW030-TP-PJ-M,Set,M,B09G2R6Y8J,Shipped,1,INR,582.0,BENGALURU,KARNATAKA,560076.0,IN,False,Easy Ship
5665,407-3940696-8320367,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-XXL,Set,XXL,B09RP8WY5J,Shipped,1,INR,1186.0,JAMSHEDPUR,JHARKHAND,831013.0,IN,False,Easy Ship
5667,408-2699855-8685164,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0096,J0096-KR-XS,kurta,XS,B089FZXRFW,Shipped,1,INR,568.0,CHAMPDANI,WEST BENGAL,712221.0,IN,False,Easy Ship
5673,408-3251205-7585936,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0308,J0308-DR-XXL,Western Dress,XXL,B099NTSTM2,Shipped,1,INR,625.0,KOCHI,KERALA,682005.0,IN,False,Easy Ship
5674,408-3251205-7585936,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0119,J0119-TP-XXL,Top,XXL,B08RYRBZPC,Shipped,1,INR,540.0,KOCHI,KERALA,682005.0,IN,False,Easy Ship
5676,171-9816474-1585942,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0346,J0346-SET-XXL,Set,XXL,B0983DYB2T,Shipped,1,INR,478.0,THANE,MAHARASHTRA,401105.0,IN,False,Easy Ship
5677,171-8833128-0245917,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654.0,ISLAMNAGAR,UTTAR PRADESH,243723.0,IN,False,Easy Ship
5680,403-1112469-2562766,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0280,J0280-SKD-L,Set,L,B08QGKF6W4,Shipped,1,INR,1463.0,TARANTARAN,PUNJAB,143401.0,IN,False,Easy Ship
5681,403-8212220-9702709,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET323,SET323-KR-NP-L,Set,L,B09NDKDH96,Shipped,1,INR,939.0,TARANTARAN,PUNJAB,143401.0,IN,False,Easy Ship
5683,403-3407654-1970762,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0353,J0353-KR-L,kurta,L,B09811VG73,Shipped,1,INR,597.0,AMRITSAR,PUNJAB,143001.0,IN,False,Easy Ship
5684,171-4589374-5638767,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET239,SET239-KR-NP-L,Set,L,B08TZX4W3Q,Shipped,1,INR,654.0,JALPAIGURI,WEST BENGAL,735207.0,IN,False,Easy Ship
5687,405-2456861-8630762,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3787,JNE3787-KR-S,kurta,S,B09RKBXM5B,Shipped,1,INR,487.0,CHIRAWA,RAJASTHAN,333028.0,IN,False,Easy Ship
5688,171-0711052-8197911,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3795,JNE3795-KR-XXL,kurta,XXL,B09HMT2BX4,Shipped,1,INR,517.0,SIRSI,KARNATAKA,581402.0,IN,False,Easy Ship
